,Name,Price,Vendor,VendorLink
249,HP ENVY 15T-DR0012. X360-TOUCH SILVER 8TH CI7-1.8 8GB 512GB-SSD 15.6'' - FHD+BKB+W10+90 DAYS (RF),"Rs. 138,999",Daraz,https://www.daraz.pk/products/hp-envy-15t-dr0012-x360-touch-silver-8th-ci7-18-8gb-512gb-ssd-156-fhdbkbw1090-days-rf-i210002476-s1416702593.html?search=1
250,"Lenovo ThinkPad X131e Chromebook - 11.6"" - Celeron 1007U - 4 GB RAM - 320 GB HDD - QWERTY US","Rs. 19,999",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-x131e-chromebook-116-celeron-1007u-4-gb-ram-320-gb-hdd-qwerty-us-i148652491-s1312444269.html?search=1
251,HP Elitebook 8470P - Core i5 3rd Gen - 2.6Ghz - 4GB RAM - 320GB HDD - 14 inch Screen - Certified Refurbished,"Rs. 33,200",Daraz,https://www.daraz.pk/products/hp-elitebook-8470p-core-i5-3rd-gen-26ghz-4gb-ram-320gb-hdd-14-inch-screen-certified-refurbished-i153352708-s1318076071.html?search=1
252,"Dell Latitude E7250 12.5” Laptop, Intel i7-5600U 2.3GHz, 256GB SSD, 8GB DDR3, Windows 10 Pro","Rs. 60,000",Daraz,https://www.daraz.pk/products/dell-latitude-e7250-125-laptop-intel-i7-5600u-23ghz-256gb-ssd-8gb-ddr3-windows-10-pro-i177850550-s1354302678.html?search=1
253,HP 15-DU2100TU - 10th Gen Ci3 04GB 1-TB HDD WLED 720p VGA-Port Win 10,"Rs. 77,000",Daraz,https://www.daraz.pk/products/hp-15-du2100tu-10th-gen-ci3-04gb-1-tb-hdd-wled-720p-vga-port-win-10-i185678619-s1371032667.html?search=1
254,Dells Latitude E7450 Intel i5-5300U 5th Generation 2.3GHz 8GB 500GB HDD 14 inch win 10,"Rs. 48,000",Daraz,https://www.daraz.pk/products/dell-latitude-e7450-intel-i5-5300u-5th-gen-fhd-1920-x-1080p-23ghz-8gb-500gb-hdd-14-inch-win-10-i121200396-s1276644307.html?search=1
255,HP Elitebook 2570p 12.5-inch Notebook 2.50 GHz Intel Core i5 3rd Generation 4 GB Ram 250 GB Hard disk Windows® 10 Activated,"Rs. 30,000",Daraz,https://www.daraz.pk/products/hp-elitebook-2570p-125-inch-notebook-250-ghz-intel-core-i5-3rd-generation-4-gb-ram-250-gb-hard-disk-windows-10-activated-i192596029-s1385064605.html?search=1
256,"HP 640-G1 4TH CI5 4GB 500GB 15.6"" - DOS , USED","Rs. 50,499",Daraz,https://www.daraz.pk/products/hp-640-g1-4th-ci5-4gb-500gb-156-dos-used-i210282370-s1417150005.html?search=1
257,"HP 250 G7 10th Gen Core i3, 4GB DDR4, 1TB HDD, 15.6"" HD, DOS","Rs. 75,000",Daraz,https://www.daraz.pk/products/hp-250-g7-10th-gen-core-i3-4gb-ddr4-1tb-hdd-156-hd-dos-i202914070-s1402364207.html?search=1
258,LENOVO LEGION Y520 GAMING BLACK 7TH CI7-2.7 8GB 1TB 15.6'' 4GB NVIDIA GTX-1050Ti FHD+W10.90 DAYS INT,"Rs. 133,999",Daraz,https://www.daraz.pk/products/lenovo-legion-y520-gaming-black-7th-ci7-27-8gb-1tb-156-4gb-nvidia-gtx-1050ti-fhdw1090-days-int-i209998687-s1416706780.html?search=1
259,"HP ENVY 13 AH0051, SILVER, 8TH CI5, 8GB, 256GB SSD, 13.3'',W10, 90 DAYS (RF)","Rs. 123,800",Daraz,https://www.daraz.pk/products/hp-envy-13-ah0051-silver-8th-ci5-8gb-256gb-ssd-133w10-90-days-rf-i204212270-s1404914769.html?search=1
260,"HP 15-Du2039TX i5-1035G1-4GB, 1TB, 15.6"" LED FHD,Nvidia MX130 2GB DOS, Natural Silver","Rs. 102,000",Daraz,https://www.daraz.pk/products/hp-15-du2039tx-i5-1035g1-4gb-1tb-156-led-fhdnvidia-mx130-2gb-dos-natural-silver-i167278847-s1335724547.html?search=1
261,"HP 15-DW3022NIA Laptop - 11th Gen Intel Core i5, 8GB, 256GB SSD, Jet black","Rs. 98,000",Daraz,https://www.daraz.pk/products/hp-15-dw3022nia-laptop-11th-gen-intel-core-i5-8gb-256gb-ssd-jet-black-i215192973-s1424488379.html?search=1
262,"HP PAVILION 14M DW1023,X360 TOUCH,W.GOLD,11th CI5, 8GB , 256GB SSD, 14.0'', FP, BKB, W10, 1YEAR International","Rs. 129,999",Daraz,https://www.daraz.pk/products/hp-pavilion-14m-dw1023x360-touchwgold11th-ci5-8gb-256gb-ssd-140-fp-bkb-w10-1year-international-i204214104-s1404922039.html?search=1
263,"HP DU2100TU, BLACK, 10TH CI3, 4GB, 1TB, 15.6'', W10, 1 Year International Warranty","Rs. 89,749",Daraz,https://www.daraz.pk/products/hp-du2100tu-black-10th-ci3-4gb-1tb-156-w10-1-year-international-warranty-i204170533-s1404886055.html?search=1
264,"HP ENVY 15 ED0013, x360 , Core i5 10TH, 8GB 256GB SSD 15.6"" x360 TOUCHSCREEN CONVERT Finger Print Reader Win 10 SILVER","Rs. 123,499",Daraz,https://www.daraz.pk/products/hp-envy-15-ed0013-x360-core-i5-10th-8gb-256gb-ssd-156-x360-touchscreen-convert-finger-print-reader-win-10-silver-i206972283-s1411712904.html?search=1
265,Lenovo Thinkbook15 Core i3 10th Generation 4GB RAM 1TB HDD DOS,"Rs. 75,999",Daraz,https://www.daraz.pk/products/lenovo-thinkbook15-core-i3-10th-generation-4gb-ram-1tb-hdd-dos-i115000842-s1266826302.html?search=1
266,"Lenovo ThinkPad Yoga 11e - Intel Celeron 11.6"" HD Touchscreen Windows 10 pro","Rs. 26,499",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-yoga-11e-intel-celeron-116-hd-touchscreen-windows-10-pro-i101900540-s1247528330.html?search=1
267,"HP 15S-DU2039TX 10th Gen Core i5, 4GB, 1TB HDD, MX130 2GB, 15.6"" FHD, DOS","Rs. 103,500",Daraz,https://www.daraz.pk/products/hp-15s-du2039tx-10th-gen-core-i5-4gb-1tb-hdd-mx130-2gb-156-fhd-dos-i217871545-s1428552951.html?search=1
268,HP 840 G3 - Core i5 6th Generation - 16 GB RAM - 256 GB SSD - 14 inch Screen - Certified Refurbished,"Rs. 85,500",Daraz,https://www.daraz.pk/products/hp-840-g3-core-i5-6th-generation-16-gb-ram-256-gb-ssd-14-inch-screen-certified-refurbished-i179616899-s1357604790.html?search=1
269,"HP SPECTRE FOLIO 13AK0013dx - 8th Gen 8500Y - 1.5 GHz / 08GB / 256GB-SSD / 13.3 Inches Touch-FHD-IPS micro-edge WLED, Gorilla® Glass 4™ (1920 x 1080)/ Stylus Pen / W10.","Rs. 179,999",Daraz,https://www.daraz.pk/products/hp-spectre-folio-13ak0013dx-8th-gen-8500y-15-ghz-08gb-256gb-ssd-133-inches-touch-fhd-ips-micro-edge-wled-gorilla-glass-4-1920-x-1080-stylus-pen-w10-i178442579-s1355424797.html?search=1
270,"Laptop GS66 Stealth 10SFS (RTX2070 SUPER Max-Q, GDDR6 8GB) i9-10980HK 16GB-1TB NVMe-15.6-DOS with MSI Back Pack","Rs. 627,000",Daraz,https://www.daraz.pk/products/laptop-gs66-stealth-10sfs-rtx2070-super-max-q-gddr6-8gb-i9-10980hk-16gb-1tb-nvme-156-dos-with-msi-back-pack-i186332102-s1372714197.html?search=1
271,Chromecast with Google TV GA01919-US - Snow,"Rs. 14,990",Daraz,https://www.daraz.pk/products/chromecast-with-google-tv-ga01919-us-snow-i200530521-s1398632280.html?search=1
272,"Acer TravelMate B113-M-6824 - 11.6"" - Core i3 3217U - 4 GB RAM - 320 GB HDD","Rs. 22,499",Daraz,https://www.daraz.pk/products/acer-travelmate-b113-m-6824-116-core-i3-3217u-4-gb-ram-320-gb-hdd-i206276949-s1410800177.html?search=1
273,"Hp Elitebook 840G3 , Core i7 2.6GHz 6th Gen/8GB/500GB HDD/Cam/14″ FHD LED Backlit KB FPR Original Charger","Rs. 70,000",Daraz,https://www.daraz.pk/products/hp-elitebook-840g3-core-i7-26ghz-6th-gen8gb500gb-hddcam14-fhd-led-backlit-kb-fpr-original-charger-i213874100-s1422440675.html?search=1
274,"Fujistu Lifebook s710 specificaton Cor i3 1st generation, 4gb, 250gb","Rs. 19,499",Daraz,https://www.daraz.pk/products/fujistu-lifebook-s710-specificaton-cor-i3-1st-generation-4gb-250gb-i212866244-s1421108376.html?search=1
275,HP OMEN 15-dh1054nr Core i7 10th Gen 16GB 512GB SSD NVIDIA GeForce GTX 1660 Ti 6GB GDDR5 144Hz,"Rs. 299,000",Daraz,https://www.daraz.pk/products/hp-omen-15-dh1054nr-core-i7-10th-gen-16gb-512gb-ssd-nvidia-geforce-gtx-1660-ti-6gb-gddr5-144hz-i167856827-s1336930563.html?search=1
276,"Lenovo Thinkpad Yoga 260 12.5"" FHD (1920 x 1080) IPS Touchscreen Laptop - Intel i5-6300U, 2.4GHz, 8GB DDR4 , 256GB SSD, Win 10 Pro","Rs. 60,000",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-yoga-260-125-fhd-1920-x-1080-ips-touchscreen-laptop-intel-i5-6300u-24ghz-8gb-ddr4-256gb-ssd-win-10-pro-i149690262-s1313658458.html?search=1
277,"dell laptop latitude e4310 13"" display ( i5 , 4gb , 250 gb, cam, window 10 ) USA import","Rs. 22,999",Daraz,https://www.daraz.pk/products/dell-laptop-latitude-e4310-13-display-i5-4gb-250-gb-cam-window-10-usa-import-i219175304-s1431228317.html?search=1
278,"DELL LATITUDE 7240 4TH CI5 4GB 128GB SSD 12.7"" - DOS , USED","Rs. 41,000",Daraz,https://www.daraz.pk/products/dell-latitude-7240-4th-ci5-4gb-128gb-ssd-127-dos-used-i210298152-s1417142717.html?search=1
279,Msi u135 laptop like a new 1gb ram 160gb hard drive rom atom processor product js same as shown in pics,"Rs. 7,999",Daraz,https://www.daraz.pk/products/msi-u135-laptop-like-a-new-1gb-ram-160gb-hard-drive-rom-atom-processor-product-js-same-as-shown-in-pics-i219489795-s1431976792.html?search=1
280,LENOVO LEGION Y7000. GAMING GREY 8TH CI7-1.8 8GB 512GB-SSD 15.6'' 6GB NVIDIA GTX-1060 FHD+BKB+W10+90 DAYS (RF),"Rs. 181,999",Daraz,https://www.daraz.pk/products/lenovo-legion-y7000-gaming-grey-8th-ci7-18-8gb-512gb-ssd-156-6gb-nvidia-gtx-1060-fhdbkbw1090-days-rf-i209996800-s1416708784.html?search=1
281,"Dell Latitude E6440 - 14"" LED - Core i7 4th Generation (4600M) - 4GB RAM - 500GB HDD - Windows 10 (Activated) REFURBISHED","Rs. 48,999",Daraz,https://www.daraz.pk/products/dell-latitude-e6440-14-led-core-i7-4th-generation-4600m-4gb-ram-500gb-hdd-windows-10-activated-refurbished-i215044703-s1424237146.html?search=1
282,HP 15S-DU2126TU SILVER 10TH CI3-1.2 4GB 1TB 15.6'' - WIN10.1YR DST,"Rs. 91,499",Daraz,https://www.daraz.pk/products/hp-15s-du2126tu-silver-10th-ci3-12-4gb-1tb-156-win101yr-dst-i211704326-s1419252007.html?search=1
283,Dell 5510 - Ci3 M380 - 2.53GHz Processor - 4GB RAM - 250GB HDD - Certified Refurbished,"Rs. 24,450",Daraz,https://www.daraz.pk/products/dell-5510-ci3-m380-253ghz-processor-4gb-ram-250gb-hdd-certified-refurbished-i196318934-s1391304104.html?search=1
284,Dell Latitude E7250 12.5in Ultrabook Laptop Intel Core i7-5600U 8GB Ram 256GB SSD Win 10 Pro,"Rs. 52,000",Daraz,https://www.daraz.pk/products/dell-latitude-e7250-125in-ultrabook-laptop-intel-core-i7-5600u-8gb-ram-256gb-ssd-win-10-pro-i143640794-s1304814329.html?search=1
285,Lenovo Legion 5 Gaming Laptop Core i7 10th Gen 16GB/1TBSSD RTX 2060GB Box Packed,"Rs. 350,000",Daraz,https://www.daraz.pk/products/lenovo-legion-5-gaming-laptop-core-i7-10th-gen-16gb1tbssd-rtx-2060gb-box-packed-i171574948-s1342452904.html?search=1
286,Lenovo ThinkPad X230 - 12.5 - Core i5 3320M - 4 GB RAM - 320GB HDD (Refurbished),"Rs. 29,999",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-x230-125-core-i5-3320m-4-gb-ram-320gb-hdd-refurbished-i138616849-s1298666367.html?search=1
287,"Apple MacBook Air MVH22 - 10th Gen Core i5 08GB 512GB SSD 13.3"" IPS Retina Display With True Tone Backlit Magic KB Touch-ID & Force TrackPad (Space Gray, 2020)","Rs. 230,000",Daraz,https://www.daraz.pk/products/apple-macbook-air-mvh22-10th-gen-core-i5-08gb-512gb-ssd-133-ips-retina-display-with-true-tone-backlit-magic-kb-touch-id-force-trackpad-space-gray-2020-i164210081-s1331680170.html?search=1
288,Hp Elitebook 840 G4 - Core i5 7th Generation - 8GB RAM - 256GB SSD - 14inch FHD Screen - Free Laptop Bag,"Rs. 68,999",Daraz,https://www.daraz.pk/products/hp-elitebook-840-g4-core-i5-7th-generation-8gb-ram-256gb-ssd-14inch-fhd-screen-free-laptop-bag-i219451631-s1431881406.html?search=1
289,Lenovo ThinkPad X1 Carbon | Intel Core i5 | 5300U | 8GB RAM | 128GB SSD | WIN 10 | 14” | WITH CHARGER | 1 WEEK WARRANTY,"Rs. 69,995",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-x1-carbon-intel-core-i5-5300u-8gb-ram-128gb-ssd-win-10-14-with-charger-1-week-warranty-i213478606-s1421938172.html?search=1
290,"DELL Latitude E7440 14""Intel Core i7 i7 – 4600U 8 GB RAM 500 GB HDD","Rs. 500,000",Daraz,https://www.daraz.pk/products/dell-latitude-e7440-14intel-core-i7-i7-4600u-8-gb-ram-500-gb-hdd-i220108964-s1433362956.html?search=1
291,"Lenovo ThinkPad 14"" X1 Carbon Core i7 6th Generation Ultrabook with faulty motherboard","Rs. 33,000",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-14-x1-carbon-core-i7-6th-generation-ultrabook-with-faulty-motherboard-i220129707-s1433412163.html?search=1
292,"Acer TravelMate B113-M-6824 - 11.6"" - Core i3 3217U - 4 GB RAM - 320 GB HDD","Rs. 23,999",Daraz,https://www.daraz.pk/products/acer-travelmate-b113-m-6824-116-core-i3-3217u-4-gb-ram-320-gb-hdd-i206306069-s1410784703.html?search=1
293,"Dell 7080 Core i7, 10th Gen, 4GB RAM, 1TB HDD, Dos","Rs. 110,000",Daraz,https://www.daraz.pk/products/dell-7080-core-i7-10th-gen-4gb-ram-1tb-hdd-dos-i207200242-s1411984427.html?search=1
294,"IP Gaming 3 Ci7 10750H, 16GB DDR4 2933, 1TB HDD + 256GB SSD M.2 2242, 15.6"" FHD IPS AG 250N, NVIDIA GeForce GTX 1650 4GB GDDR6, Battery 45Wh, WIFI 2X2 AX+BT 5.0","Rs. 197,000",Daraz,https://www.daraz.pk/products/ip-gaming-3-ci7-10750h-16gb-ddr4-2933-1tb-hdd-256gb-ssd-m2-2242-156-fhd-ips-ag-250n-nvidia-geforce-gtx-1650-4gb-gddr6-battery-45wh-wifi-2x2-axbt-50-i214665627-s1423667563.html?search=1
295,HP Stream 11 Celeron 6th generation 2gb 32gb with 128gb ssd card(BEST FOR ONLINE CLASSES),"Rs. 24,999",Daraz,https://www.daraz.pk/products/hp-stream-11-celeron-6th-generation-2gb-32gb-with-128gb-ssd-cardbest-for-online-classes-i194482286-s1388838018.html?search=1
296,"Lenovo Thinkpad x230 3RD CI5 4GB 320GB 12.7"" - DOS , USED","Rs. 33,500",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-x230-3rd-ci5-4gb-320gb-127-dos-used-i210264688-s1417144008.html?search=1
297,"Chromebook 11 G4 - 11.6"" HD Touch Display - Intel® Celeron® N3060 - Intel® HD Graphics - Chrome OS™ (Refurbished)","Rs. 18,500",Daraz,https://www.daraz.pk/products/chromebook-11-g4-116-hd-touch-display-intel-celeron-n3060-intel-hd-graphics-chrome-os-refurbished-i17370436-s153258604.html?search=1
298,"HP Spectre X360 13-AW0013DX i7-1065G7 1.30Up To 3.90 Ghz- 8GB, 512SSD+32GB OPTANE, WIN 10 Home, 13.3"" FHD LED TOUCH SCREEN","Rs. 240,880",Daraz,https://www.daraz.pk/products/hp-spectre-x360-13-aw0013dx-i7-1065g7-130up-to-390-ghz-8gb-512ssd32gb-optane-win-10-home-133-fhd-led-touch-screen-i176264054-s1350132353.html?search=1
299,LENOVO LEGION Y520 GAMING BLACK 7TH CI7-2.7 8GB 256GB-SSD 15.6'' 4GB NVIDIA GTX-1050Ti FHD+W10.90 DAYS INT,"Rs. 133,999",Daraz,https://www.daraz.pk/products/lenovo-legion-y520-gaming-black-7th-ci7-27-8gb-256gb-ssd-156-4gb-nvidia-gtx-1050ti-fhdw1090-days-int-i210000680-s1416716724.html?search=1
300,"Legion 5 Gaming Ci7 10750H, 16GB DDR4 2933, 1TB 5400rpm + 256GB SSD M.2 2280 NVMe, 15.6 FHD","Rs. 288,500",Daraz,https://www.daraz.pk/products/legion-5-gaming-ci7-10750h-16gb-ddr4-2933-1tb-5400rpm-256gb-ssd-m2-2280-nvme-156-fhd-i214102438-s1422844273.html?search=1
301,"HP ProBook 11 G1 - Education Edition - 11.6"" - Core i5 5005U - 4 GB RAM - 128 GB SSD","Rs. 44,999",Daraz,https://www.daraz.pk/products/hp-probook-11-g1-education-edition-116-core-i5-5005u-4-gb-ram-128-gb-ssd-i190332272-s1381174867.html?search=1
302,LENOVO T430S Ci5 3rd Generation - RAM 8GB - 128GB SSD - 14 inch Screen - 10/10 Condition - Certified Refurbished,"Rs. 39,500",Daraz,https://www.daraz.pk/products/lenovo-t430s-ci5-3rd-generation-ram-8gb-128gb-ssd-14-inch-screen-1010-condition-certified-refurbished-i144574949-s1306118306.html?search=1
303,HP Elitebook 8470p Core i5 2.5ghz - 8GB DDR3 - 500GB HDD Windows 10,"Rs. 33,000",Daraz,https://www.daraz.pk/products/hp-elitebook-8470p-core-i5-25ghz-8gb-ddr3-500gb-hdd-windows-10-i103352666-s1249440690.html?search=1
304,"HP 348 G3 - 14"" LED - Core i5 6th Generation (6200U) - 4GB RAM - 500GB HDD - Windows 10 (Activated) REFURBISHED","Rs. 54,999",Daraz,https://www.daraz.pk/products/hp-348-g3-14-led-core-i5-6th-generation-6200u-4gb-ram-500gb-hdd-windows-10-activated-refurbished-i212808091-s1421012692.html?search=1
305,"MSI GF63 Thin 15.6"" Intel Core i7-9750H Processor 2.4GHz; NVIDIA GeForce GTX1650 Ti Max-Q 4GB GDDR6; 8GB DDR4-2666 RAM; 512GB Solid State Drive New Box Pack","Rs. 240,000",Daraz,https://www.daraz.pk/products/msi-gf63-thin-156-intel-core-i7-9750h-processor-24ghz-nvidia-geforce-gtx1650-ti-max-q-4gb-gddr6-8gb-ddr4-2666-ram-512gb-solid-state-drive-new-box-pack-i167868639-s1336932750.html?search=1
306,"HP 620 - 15.6"" - Core 2 Duo - Windows 7 - 2 GB RAM - 250 GB HDD Certified Refurbished","Rs. 13,500",Daraz,https://www.daraz.pk/products/hp-620-156-core-2-duo-windows-7-2-gb-ram-250-gb-hdd-certified-refurbished-i220168016-s1433463296.html?search=1
307,"Lenovo Ideapad 3 Core i7 , 10th Gen , 8GB, 256GB SSD,NVIDIA GTX 1650- 4GB 15.6"" FHD IPS, Windows 10","Rs. 169,000",Daraz,https://www.daraz.pk/products/lenovo-ideapad-3-core-i7-10th-gen-8gb-256gb-ssdnvidia-gtx-1650-4gb-156-fhd-ips-windows-10-i192210746-s1384450662.html?search=1
308,LENOVO THINKPAD Yoga 11E - 11.6 Inch -Intel Celeron N3450 (4th Generation) 4 GB RAM - 250 GB HARD DRIVE Windows® 10 Activated,"Rs. 25,500",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-yoga-11e-116-inch-intel-celeron-n3450-4th-generation-4-gb-ram-250-gb-hard-drive-windows-10-activated-i145216969-s1307212218.html?search=1
309,"Acer Aspire R 11 R3-131T-P54U - 11.6"" - Pentium N3710 - 4 GB RAM - 320 GB HDD","Rs. 27,999",Daraz,https://www.daraz.pk/products/acer-aspire-r-11-r3-131t-p54u-116-pentium-n3710-4-gb-ram-320-gb-hdd-i217295935-s1427565994.html?search=1
310,HP 15S-DU2097TU SILVER 10TH CI3-1.2 4GB 1TB 15.6'' - DOS.1YR DST,"Rs. 87,499",Daraz,https://www.daraz.pk/products/hp-15s-du2097tu-silver-10th-ci3-12-4gb-1tb-156-dos1yr-dst-i211686718-s1419218717.html?search=1
311,HP SPECTRE 13 AW0013. X360 -4K-TOUCH SILVER 10TH CI7-2.6 8GB 512GB-SSD+32GB 13.3'' - STYLUS+4K-UHD+FP+W10.90DAYS (RF),"Rs. 199,999",Daraz,https://www.daraz.pk/products/hp-spectre-13-aw0013-x360-4k-touch-silver-10th-ci7-26-8gb-512gb-ssd32gb-133-stylus4k-uhdfpw1090days-rf-i210014028-s1416702701.html?search=1
312,DELL VOSTRO -3401 BUSSINES,"Rs. 73,500",Daraz,https://www.daraz.pk/products/dell-vostro-3401-bussines-i208070114-s1413270063.html?search=1
313,Acer One 10 (S1003 - 100H) - 10.1 inch Multi-Touch WXGA LCD - 2GB DDR3 RAM - 32GB Hard Box Pack,"Rs. 38,500",Daraz,https://www.daraz.pk/products/acer-one-10-s1003-100h-101-inch-multi-touch-wxga-lcd-2gb-ddr3-ram-32gb-hard-box-pack-i149848566-s1313916367.html?search=1
314,"HP EliteBook 840 G1 - 14"" LED - Core i7 4th Generation (4600U) - vPro - 4GB RAM - 500GB HDD -1GB GRAPHIC CARD - Windows 10 (Activated) Refurbished","Rs. 47,999",Daraz,https://www.daraz.pk/products/hp-elitebook-840-g1-14-led-core-i7-4th-generation-4600u-vpro-4gb-ram-500gb-hdd-1gb-graphic-card-windows-10-activated-refurbished-i219512510-s1432024362.html?search=1
315,"Lenovo ThinkPad T530 2359 - 15.6"" - Core i3 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD Series","Rs. 27,999",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-t530-2359-156-core-i3-3320m-windows-7-pro-64-bit-4-gb-ram-320-gb-hdd-series-i206288355-s1410798129.html?search=1
316,"Dell Inspiron 14 5402 Laptop 11th Gen Intel Core i5 1135G7, 8GB, 512GB SSD, 14"" FHD, W10, Silver","Rs. 135,000",Daraz,https://www.daraz.pk/products/dell-inspiron-14-5402-laptop-11th-gen-intel-core-i5-1135g7-8gb-512gb-ssd-14-fhd-w10-silver-i216237732-s1425970595.html?search=1
317,"Dell Latitude 3340 13.3"" Laptop, Intel Core i5, 8GB RAM, 500GB HDD, Win10 Home (Renewed)","Rs. 40,999",Daraz,https://www.daraz.pk/products/dell-latitude-3340-133-laptop-intel-core-i5-8gb-ram-500gb-hdd-win10-home-renewed-i214973349-s1424114174.html?search=1
318,"Dell Latitude E5420 - Core i5 2310M 2.1 GHz - 14"" TFT","Rs. 29,999",Daraz,https://www.daraz.pk/products/dell-latitude-e5420-core-i5-2310m-21-ghz-14-tft-i190046250-s1380658947.html?search=1
319,Lenovo Thinkpad X220 - 4GB Ram- 320BG HDD - CoreI5-2nd Generation - Mint Condition,"Rs. 19,000",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-x220-4gb-ram-320bg-hdd-corei5-2nd-generation-mint-condition-i220123728-s1433393637.html?search=1
320,"Dell Laptop latitude e6510 15.6"" display (4gb 250 gb wab cam win 10 ) USA import","Rs. 24,999",Daraz,https://www.daraz.pk/products/dell-laptop-latitude-e6510-156-display-4gb-250-gb-wab-cam-win-10-usa-import-i219182072-s1431228694.html?search=1
321,HP PAVILION 15-DK0096. GAMING BLACK 9TH CI5-2.9 8GB 256GB-SSD 15.6'' 4GB NVIDIA GTX-1650 FHD+W10+1YR INT,"Rs. 136,499",Daraz,https://www.daraz.pk/products/hp-pavilion-15-dk0096-gaming-black-9th-ci5-29-8gb-256gb-ssd-156-4gb-nvidia-gtx-1650-fhdw101yr-int-i209890422-s1416514659.html?search=1
322,"Lenovo ThinkPad Edge E530, 15.6"" Display, Intel Core i3, 4GB RAM, 320GB HDD","Rs. 37,300",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-edge-e530-156-display-intel-core-i3-4gb-ram-320gb-hdd-i102392297-s1248137966.html?search=1
323,"TOSHIBA TECRA C850 3RD CI3 4GB 320GB 15.6"" - DOS , USED","Rs. 33,500",Daraz,https://www.daraz.pk/products/toshiba-tecra-c850-3rd-ci3-4gb-320gb-156-dos-used-i210280184-s1417136057.html?search=1
324,"HP OMEN 15 DC0030 3WE66UAR Core i7 8750H 8th Gen 16GB 1TB 128GB SSD 15.6"" FULL HD SCREEN 6GB Nvidia GTX1060 Win 10 B L A C K Fact.Refurb","Rs. 174,999",Daraz,https://www.daraz.pk/products/hp-omen-15-dc0030-3we66uar-core-i7-8750h-8th-gen-16gb-1tb-128gb-ssd-156-full-hd-screen-6gb-nvidia-gtx1060-win-10-b-l-a-c-k-factrefurb-i210040006-s1416776209.html?search=1
325,"HP Pavilion Gaming 15-CX0120TX i7-8750H-8GB, 1TB, 128GB SSD, GTX1050 TI 4GB, WIN 10 Home Plus, 15.6"" FHD AG LED, UWVA slim, Black","Rs. 233,599",Daraz,https://www.daraz.pk/products/hp-pavilion-gaming-15-cx0120tx-i7-8750h-8gb-1tb-128gb-ssd-gtx1050-ti-4gb-win-10-home-plus-156-fhd-ag-led-uwva-slim-black-i176178172-s1349700746.html?search=1
326,HP Omen DH1059nr Ci7 10thG 16GB/1TBSSD RTX2060 6GB,"Rs. 325,000",Daraz,https://www.daraz.pk/products/hp-omen-dh1059nr-ci7-10thg-16gb1tbssd-rtx2060-6gb-i171430600-s1342172939.html?search=1
327,"LENOVO LEGION 5 15IMH05H (120Hz), 10th Generation, Core i7, 10750H Processor, 8GB RAM, 512GB SSD, NVIDIA GeForce GTX 1660Ti 6GB GDDR6, 15.6″ FHD IPS Display (120Hz) RGB Backlit KeyBoard, Windows 10 Home","Rs. 230,000",Daraz,https://www.daraz.pk/products/lenovo-legion-5-15imh05h-120hz-10th-generation-core-i7-10750h-processor-8gb-ram-512gb-ssd-nvidia-geforce-gtx-1660ti-6gb-gddr6-156-fhd-ips-display-120hz-rgb-backlit-keyboard-windows-10-home-i170184957-s1340104676.html?search=1
